MTHD,MODL,NTAX,NGEN,TRLN,REPL,DATA,DMAT,STRE,SMAX,SECS
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,07,intron,log-det,RAxML,30,5093.363794999999
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,07,intron,log-det,RAxML,30,1878.914035
ASTRAL,100tax+3000gen,100,3000,10M,08,exon,NA,ASTRAL,NA,281.919
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,08,exon,AGID,ASTRAL,30,163.51286390686002
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,08,exon,AGID,ASTRAL,30,62.670863906860006
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,08,exon,log-det,ASTRAL,30,86.18
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,08,exon,log-det,ASTRAL,30,53.835
SVDquartets,100tax+3000gen,100,3000,10M,08,exon,NA,SVDquartets,NA,1269
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,08,exon,AGID,SVDquartets,30,85.79386390686
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,08,exon,AGID,SVDquartets,30,36.31386390686
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,08,exon,log-det,SVDquartets,30,94.03999999999999
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,08,exon,log-det,SVDquartets,30,53.69
RAxML,100tax+3000gen,100,3000,10M,08,exon,NA,RAxML,NA,2467.710711
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,08,exon,AGID,RAxML,30,278.65174890686
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,08,exon,AGID,RAxML,30,134.57722790686
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,08,exon,log-det,RAxML,30,234.49456800000002
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,08,exon,log-det,RAxML,30,158.244481
ASTRAL,100tax+3000gen,100,3000,10M,08,intron,NA,ASTRAL,NA,123.246
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,08,intron,AGID,ASTRAL,30,104.55207490921
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,08,intron,AGID,ASTRAL,30,35.008074909209995
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,08,intron,log-det,ASTRAL,30,77.918
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,08,intron,log-det,ASTRAL,30,53.025
SVDquartets,100tax+3000gen,100,3000,10M,08,intron,NA,SVDquartets,NA,2227
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,08,intron,AGID,SVDquartets,30,79.31707490921
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,08,intron,AGID,SVDquartets,30,29.647074909209998
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,08,intron,log-det,SVDquartets,30,114.7
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,08,intron,log-det,SVDquartets,30,64.76
RAxML,100tax+3000gen,100,3000,10M,08,intron,NA,RAxML,NA,3056.035121
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,08,intron,AGID,RAxML,30,240.39996790921
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,08,intron,AGID,RAxML,30,129.60971290921
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,08,intron,log-det,RAxML,30,270.070112
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,08,intron,log-det,RAxML,30,159.62316900000002
ASTRAL,100tax+3000gen,100,3000,10M,09,exon,NA,ASTRAL,NA,230.153
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,09,exon,AGID,ASTRAL,30,149.990372009277
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,09,exon,AGID,ASTRAL,30,47.735372009277
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,09,exon,log-det,ASTRAL,30,82.837
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,09,exon,log-det,ASTRAL,30,53.277
SVDquartets,100tax+3000gen,100,3000,10M,09,exon,NA,SVDquartets,NA,2523
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,09,exon,AGID,SVDquartets,30,94.230372009277
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,09,exon,AGID,SVDquartets,30,32.560372009277
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,09,exon,log-det,SVDquartets,30,110.77
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,09,exon,log-det,SVDquartets,30,61.33
RAxML,100tax+3000gen,100,3000,10M,09,exon,NA,RAxML,NA,6575.845513
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,09,exon,AGID,RAxML,30,2117.5565410092768
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,09,exon,AGID,RAxML,30,695.390339009277
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,09,exon,log-det,RAxML,30,1573.020623
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,09,exon,log-det,RAxML,30,614.84827
ASTRAL,100tax+3000gen,100,3000,10M,09,intron,NA,ASTRAL,NA,98.843
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,09,intron,AGID,ASTRAL,30,95.079337148666
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,09,intron,AGID,ASTRAL,30,31.163337148666002
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,09,intron,log-det,ASTRAL,30,76.379
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,09,intron,log-det,ASTRAL,30,59.147
SVDquartets,100tax+3000gen,100,3000,10M,09,intron,NA,SVDquartets,NA,4412
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,09,intron,AGID,SVDquartets,30,112.134337148666
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,09,intron,AGID,SVDquartets,30,38.954337148666
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,09,intron,log-det,SVDquartets,30,133.01
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,09,intron,log-det,SVDquartets,30,78.41
RAxML,100tax+3000gen,100,3000,10M,09,intron,NA,RAxML,NA,10692.445664
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,09,intron,AGID,RAxML,30,3702.6064331486664
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,09,intron,AGID,RAxML,30,1236.720314148666
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,09,intron,log-det,RAxML,30,2471.1233159999997
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,09,intron,log-det,RAxML,30,914.617311
ASTRAL,100tax+3000gen,100,3000,10M,10,exon,NA,ASTRAL,NA,128.88
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,10,exon,AGID,ASTRAL,30,118.90475505447401
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,10,exon,AGID,ASTRAL,30,40.570755054474
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,10,exon,log-det,ASTRAL,30,75.497
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,10,exon,log-det,ASTRAL,30,46.772999999999996
SVDquartets,100tax+3000gen,100,3000,10M,10,exon,NA,SVDquartets,NA,1705
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,10,exon,AGID,SVDquartets,30,79.84875505447401
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,10,exon,AGID,SVDquartets,30,25.048755054474
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,10,exon,log-det,SVDquartets,30,107.67999999999999
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,10,exon,log-det,SVDquartets,30,53.019999999999996
RAxML,100tax+3000gen,100,3000,10M,10,exon,NA,RAxML,NA,3126.422244
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,10,exon,AGID,RAxML,30,598.303086054474
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,10,exon,AGID,RAxML,30,249.607752054474
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,10,exon,log-det,RAxML,30,583.2914010000001
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,10,exon,log-det,RAxML,30,231.48657
ASTRAL,100tax+3000gen,100,3000,10M,10,intron,NA,ASTRAL,NA,37.382
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,10,intron,AGID,ASTRAL,30,82.720713859558
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,10,intron,AGID,ASTRAL,30,26.239713859557998
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,10,intron,log-det,ASTRAL,30,71.62
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,10,intron,log-det,ASTRAL,30,54.232
SVDquartets,100tax+3000gen,100,3000,10M,10,intron,NA,SVDquartets,NA,3185
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,10,intron,AGID,SVDquartets,30,84.92471385955801
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,10,intron,AGID,SVDquartets,30,27.234713859558
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,10,intron,log-det,SVDquartets,30,126.25
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,10,intron,log-det,SVDquartets,30,68.82
RAxML,100tax+3000gen,100,3000,10M,10,intron,NA,RAxML,NA,6874.474693
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,10,intron,AGID,RAxML,30,823.3088678595581
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,10,intron,AGID,RAxML,30,306.432501859558
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,10,intron,log-det,RAxML,30,795.988473
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,10,intron,log-det,RAxML,30,351.171718
ASTRAL,100tax+3000gen,100,3000,10M,11,exon,NA,ASTRAL,NA,120.088
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,11,exon,AGID,ASTRAL,30,107.600086093903
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,11,exon,AGID,ASTRAL,30,32.038086093903004
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,11,exon,log-det,ASTRAL,30,69.357
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,11,exon,log-det,ASTRAL,30,47.686
SVDquartets,100tax+3000gen,100,3000,10M,11,exon,NA,SVDquartets,NA,2552
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,11,exon,AGID,SVDquartets,30,80.01408609390299
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,11,exon,AGID,SVDquartets,30,28.664086093903
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,11,exon,log-det,SVDquartets,30,112.17
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,11,exon,log-det,SVDquartets,30,60.980000000000004
RAxML,100tax+3000gen,100,3000,10M,11,exon,NA,RAxML,NA,6108.687804
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,11,exon,AGID,RAxML,30,1357.9950060939032
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,11,exon,AGID,RAxML,30,480.006822093903
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,11,exon,log-det,RAxML,30,1302.408717
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,11,exon,log-det,RAxML,30,406.015784
ASTRAL,100tax+3000gen,100,3000,10M,11,intron,NA,ASTRAL,NA,46.9
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,11,intron,AGID,ASTRAL,30,91.14699886322
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,11,intron,AGID,ASTRAL,30,25.704998863220002
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,11,intron,log-det,ASTRAL,30,72.476
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,11,intron,log-det,ASTRAL,30,56.224000000000004
SVDquartets,100tax+3000gen,100,3000,10M,11,intron,NA,SVDquartets,NA,4613
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,11,intron,AGID,SVDquartets,30,90.41699886322002
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,11,intron,AGID,SVDquartets,30,33.68699886322
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,11,intron,log-det,SVDquartets,30,135.66000000000003
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,11,intron,log-det,SVDquartets,30,79.09
RAxML,100tax+3000gen,100,3000,10M,11,intron,NA,RAxML,NA,9665.712314
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,11,intron,AGID,RAxML,30,2486.86268686322
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,11,intron,AGID,RAxML,30,908.54414886322
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,11,intron,log-det,RAxML,30,2546.95939
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,11,intron,log-det,RAxML,30,972.258548
ASTRAL,100tax+3000gen,100,3000,10M,12,exon,NA,ASTRAL,NA,229.08
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,12,exon,AGID,ASTRAL,30,147.73903487205502
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,12,exon,AGID,ASTRAL,30,45.420034872055
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,12,exon,log-det,ASTRAL,30,88.051
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,12,exon,log-det,ASTRAL,30,48.296
SVDquartets,100tax+3000gen,100,3000,10M,12,exon,NA,SVDquartets,NA,1989
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,12,exon,AGID,SVDquartets,30,91.994034872055
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,12,exon,AGID,SVDquartets,30,35.504034872055
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,12,exon,log-det,SVDquartets,30,120.02000000000001
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,12,exon,log-det,SVDquartets,30,63.58
RAxML,100tax+3000gen,100,3000,10M,12,exon,NA,RAxML,NA,4670.498831
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,12,exon,AGID,RAxML,30,1362.7893658720552
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,12,exon,AGID,RAxML,30,419.625108872055
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,12,exon,log-det,RAxML,30,1459.530289
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,12,exon,log-det,RAxML,30,442.59199
ASTRAL,100tax+3000gen,100,3000,10M,12,intron,NA,ASTRAL,NA,107.652
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,12,intron,AGID,ASTRAL,30,101.470981912613
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,12,intron,AGID,ASTRAL,30,30.656981912613
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,12,intron,log-det,ASTRAL,30,79.28399999999999
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,12,intron,log-det,ASTRAL,30,54.064
SVDquartets,100tax+3000gen,100,3000,10M,12,intron,NA,SVDquartets,NA,3532
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,12,intron,AGID,SVDquartets,30,104.69098191261301
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,12,intron,AGID,SVDquartets,30,42.210981912613
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,12,intron,log-det,SVDquartets,30,143.99
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,12,intron,log-det,SVDquartets,30,81.27000000000001
RAxML,100tax+3000gen,100,3000,10M,12,intron,NA,RAxML,NA,9269.255392
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,12,intron,AGID,RAxML,30,2462.777376912613
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,12,intron,AGID,RAxML,30,713.001876912613
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,12,intron,log-det,RAxML,30,2363.160304
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,12,intron,log-det,RAxML,30,755.556834
ASTRAL,100tax+3000gen,100,3000,10M,13,exon,NA,ASTRAL,NA,189.5
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,13,exon,AGID,ASTRAL,30,129.07419500923197
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,13,exon,AGID,ASTRAL,30,45.172195009232
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,13,exon,log-det,ASTRAL,30,84.96600000000001
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,13,exon,log-det,ASTRAL,30,59.373000000000005
SVDquartets,100tax+3000gen,100,3000,10M,13,exon,NA,SVDquartets,NA,1804
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,13,exon,AGID,SVDquartets,30,81.01819500923199
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,13,exon,AGID,SVDquartets,30,28.098195009232
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,13,exon,log-det,SVDquartets,30,110.3
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,13,exon,log-det,SVDquartets,30,58.18
RAxML,100tax+3000gen,100,3000,10M,13,exon,NA,RAxML,NA,4000.037173
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,13,exon,AGID,RAxML,30,639.6547160092321
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,13,exon,AGID,RAxML,30,217.633885009232
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,13,exon,log-det,RAxML,30,751.549084
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,13,exon,log-det,RAxML,30,331.293433
ASTRAL,100tax+3000gen,100,3000,10M,13,intron,NA,ASTRAL,NA,62.68
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,13,intron,AGID,ASTRAL,30,96.47451509094198
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,13,intron,AGID,ASTRAL,30,34.723515090942
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,13,intron,log-det,ASTRAL,30,78.18
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,13,intron,log-det,ASTRAL,30,60.444
SVDquartets,100tax+3000gen,100,3000,10M,13,intron,NA,SVDquartets,NA,3776
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,13,intron,AGID,SVDquartets,30,88.073515090942
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,13,intron,AGID,SVDquartets,30,33.653515090941994
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,13,intron,log-det,SVDquartets,30,130.99
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,13,intron,log-det,SVDquartets,30,75.92
RAxML,100tax+3000gen,100,3000,10M,13,intron,NA,RAxML,NA,8066.991149
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,13,intron,AGID,RAxML,30,949.504356090942
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,13,intron,AGID,RAxML,30,371.098701090942
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,13,intron,log-det,RAxML,30,987.026841
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,13,intron,log-det,RAxML,30,517.6748190000001
ASTRAL,100tax+3000gen,100,3000,10M,14,exon,NA,ASTRAL,NA,164.437
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,14,exon,AGID,ASTRAL,30,132.295262865067
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,14,exon,AGID,ASTRAL,30,49.298262865066995
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,14,exon,log-det,ASTRAL,30,86.463
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,14,exon,log-det,ASTRAL,30,54.156
SVDquartets,100tax+3000gen,100,3000,10M,14,exon,NA,SVDquartets,NA,2321
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,14,exon,AGID,SVDquartets,30,101.42626286506699
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,14,exon,AGID,SVDquartets,30,41.776262865067
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,14,exon,log-det,SVDquartets,30,126.52000000000001
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,14,exon,log-det,SVDquartets,30,64.86
RAxML,100tax+3000gen,100,3000,10M,14,exon,NA,RAxML,NA,6539.155954
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,14,exon,AGID,RAxML,30,1977.0191438650668
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,14,exon,AGID,RAxML,30,916.3101918650669
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,14,exon,log-det,RAxML,30,1820.052437
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,14,exon,log-det,RAxML,30,704.163834
ASTRAL,100tax+3000gen,100,3000,10M,14,intron,NA,ASTRAL,NA,59.051
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,14,intron,AGID,ASTRAL,30,94.836224935532
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,14,intron,AGID,ASTRAL,30,29.057224935532
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,14,intron,log-det,ASTRAL,30,76.09
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,14,intron,log-det,ASTRAL,30,58.07
SVDquartets,100tax+3000gen,100,3000,10M,14,intron,NA,SVDquartets,NA,4296
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,14,intron,AGID,SVDquartets,30,113.873224935532
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,14,intron,AGID,SVDquartets,30,49.153224935532
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,14,intron,log-det,SVDquartets,30,157.06
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,14,intron,log-det,SVDquartets,30,87.08
RAxML,100tax+3000gen,100,3000,10M,14,intron,NA,RAxML,NA,9340.059028
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,14,intron,AGID,RAxML,30,2867.572186935532
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,14,intron,AGID,RAxML,30,882.935373935532
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,14,intron,log-det,RAxML,30,2841.1204860000003
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,14,intron,log-det,RAxML,30,1029.0158999999999
ASTRAL,100tax+3000gen,100,3000,10M,15,exon,NA,ASTRAL,NA,198.535
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,15,exon,AGID,ASTRAL,30,126.78930492019701
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,15,exon,AGID,ASTRAL,30,39.499304920197005
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,15,exon,log-det,ASTRAL,30,78.87100000000001
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,15,exon,log-det,ASTRAL,30,51.345
SVDquartets,100tax+3000gen,100,3000,10M,15,exon,NA,SVDquartets,NA,3164
"NJMerge(SVDquartets,AGID)-Serial",100tax+3000gen,100,3000,10M,15,exon,AGID,SVDquartets,30,78.948304920197
"NJMerge(SVDquartets,AGID)-Parallel",100tax+3000gen,100,3000,10M,15,exon,AGID,SVDquartets,30,32.358304920197
"NJMerge(SVDquartets,log-det)-Serial",100tax+3000gen,100,3000,10M,15,exon,log-det,SVDquartets,30,114.28
"NJMerge(SVDquartets,log-det)-Parallel",100tax+3000gen,100,3000,10M,15,exon,log-det,SVDquartets,30,66.42
RAxML,100tax+3000gen,100,3000,10M,15,exon,NA,RAxML,NA,9777.979964
"NJMerge(RAxML,AGID)-Serial",100tax+3000gen,100,3000,10M,15,exon,AGID,RAxML,30,2400.044514920197
"NJMerge(RAxML,AGID)-Parallel",100tax+3000gen,100,3000,10M,15,exon,AGID,RAxML,30,769.893622920197
"NJMerge(RAxML,log-det)-Serial",100tax+3000gen,100,3000,10M,15,exon,log-det,RAxML,30,2423.765912
"NJMerge(RAxML,log-det)-Parallel",100tax+3000gen,100,3000,10M,15,exon,log-det,RAxML,30,816.314898
ASTRAL,100tax+3000gen,100,3000,10M,15,intron,NA,ASTRAL,NA,125.357
"NJMerge(ASTRAL,AGID)-Serial",100tax+3000gen,100,3000,10M,15,intron,AGID,ASTRAL,30,103.517800043106
"NJMerge(ASTRAL,AGID)-Parallel",100tax+3000gen,100,3000,10M,15,intron,AGID,ASTRAL,30,29.147800043106002
"NJMerge(ASTRAL,log-det)-Serial",100tax+3000gen,100,3000,10M,15,intron,log-det,ASTRAL,30,74.092
"NJMerge(ASTRAL,log-det)-Parallel",100tax+3000gen,100,3000,10M,15,intron,log-det,ASTRAL,30,54.998
SVDquartets,100tax+3000gen,100,3000,10M,15,intron,NA,SVDquartets,NA,4714
