MODL,NTAX,NGEN,TRLN,REPL,DATA,MTHD,SMAX,DMAT,STRE,SENL,SEI1,SEI2,SEFP,SEFN,SERF
"1000tax+3000gen",1000,3000,10M,05,intron,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,37,37,0.037074
"1000tax+3000gen",1000,3000,10M,06,exon,"NJ(AGID)",NA,AGID,NJ,1001,998,998,55,55,0.055110
"1000tax+3000gen",1000,3000,10M,06,exon,"NJ(log-det)",NA,log-det,NJ,1001,998,998,49,49,0.049098
"1000tax+3000gen",1000,3000,10M,06,exon,"ASTRAL",NA,NA,ASTRAL,1001,998,998,27,27,0.027054
"1000tax+3000gen",1000,3000,10M,06,exon,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,25,25,0.025050
"1000tax+3000gen",1000,3000,10M,06,exon,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,21,21,0.021042
"1000tax+3000gen",1000,3000,10M,06,exon,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,06,exon,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,19,19,0.019038
"1000tax+3000gen",1000,3000,10M,06,exon,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,22,22,0.022044
"1000tax+3000gen",1000,3000,10M,06,exon,"RAxML",NA,NA,RAxML,1001,998,998,29,29,0.029058
"1000tax+3000gen",1000,3000,10M,06,exon,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,23,23,0.023046
"1000tax+3000gen",1000,3000,10M,06,exon,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,22,22,0.022044
"1000tax+3000gen",1000,3000,10M,06,exon,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,4,4,0.004008
"1000tax+3000gen",1000,3000,10M,06,exon,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,7,7,0.007014
"1000tax+3000gen",1000,3000,10M,06,intron,"NJ(AGID)",NA,AGID,NJ,1001,998,998,28,28,0.028056
"1000tax+3000gen",1000,3000,10M,06,intron,"NJ(log-det)",NA,log-det,NJ,1001,998,998,31,31,0.031062
"1000tax+3000gen",1000,3000,10M,06,intron,"ASTRAL",NA,NA,ASTRAL,1001,998,998,19,19,0.019038
"1000tax+3000gen",1000,3000,10M,06,intron,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,15,15,0.015030
"1000tax+3000gen",1000,3000,10M,06,intron,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,16,16,0.016032
"1000tax+3000gen",1000,3000,10M,06,intron,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,06,intron,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,12,12,0.012024
"1000tax+3000gen",1000,3000,10M,06,intron,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,14,14,0.014028
"1000tax+3000gen",1000,3000,10M,06,intron,"RAxML",NA,NA,RAxML,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,06,intron,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,12,12,0.012024
"1000tax+3000gen",1000,3000,10M,06,intron,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,12,12,0.012024
"1000tax+3000gen",1000,3000,10M,06,intron,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,4,4,0.004008
"1000tax+3000gen",1000,3000,10M,06,intron,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,6,6,0.006012
"1000tax+3000gen",1000,3000,10M,07,exon,"NJ(AGID)",NA,AGID,NJ,1001,998,998,147,147,0.147295
"1000tax+3000gen",1000,3000,10M,07,exon,"NJ(log-det)",NA,log-det,NJ,1001,998,998,147,147,0.147295
"1000tax+3000gen",1000,3000,10M,07,exon,"ASTRAL",NA,NA,ASTRAL,1001,998,998,81,81,0.081162
"1000tax+3000gen",1000,3000,10M,07,exon,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,63,63,0.063126
"1000tax+3000gen",1000,3000,10M,07,exon,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,71,71,0.071142
"1000tax+3000gen",1000,3000,10M,07,exon,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,07,exon,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,69,69,0.069138
"1000tax+3000gen",1000,3000,10M,07,exon,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,70,70,0.070140
"1000tax+3000gen",1000,3000,10M,07,exon,"RAxML",NA,NA,RAxML,1001,998,998,70,70,0.070140
"1000tax+3000gen",1000,3000,10M,07,exon,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,39,39,0.039078
"1000tax+3000gen",1000,3000,10M,07,exon,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,56,56,0.056112
"1000tax+3000gen",1000,3000,10M,07,exon,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,20,20,0.020040
"1000tax+3000gen",1000,3000,10M,07,exon,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,28,28,0.028056
"1000tax+3000gen",1000,3000,10M,07,intron,"NJ(AGID)",NA,AGID,NJ,1001,998,998,139,139,0.139279
"1000tax+3000gen",1000,3000,10M,07,intron,"NJ(log-det)",NA,log-det,NJ,1001,998,998,127,127,0.127255
"1000tax+3000gen",1000,3000,10M,07,intron,"ASTRAL",NA,NA,ASTRAL,1001,998,998,50,50,0.050100
"1000tax+3000gen",1000,3000,10M,07,intron,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,50,50,0.050100
"1000tax+3000gen",1000,3000,10M,07,intron,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,55,55,0.055110
"1000tax+3000gen",1000,3000,10M,07,intron,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,07,intron,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,56,56,0.056112
"1000tax+3000gen",1000,3000,10M,07,intron,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,60,60,0.060120
"1000tax+3000gen",1000,3000,10M,07,intron,"RAxML",NA,NA,RAxML,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,07,intron,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,28,28,0.028056
"1000tax+3000gen",1000,3000,10M,07,intron,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,34,34,0.034068
"1000tax+3000gen",1000,3000,10M,07,intron,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,21,21,0.021042
"1000tax+3000gen",1000,3000,10M,07,intron,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,25,25,0.025050
"1000tax+3000gen",1000,3000,10M,08,exon,"NJ(AGID)",NA,AGID,NJ,1001,998,998,94,94,0.094188
"1000tax+3000gen",1000,3000,10M,08,exon,"NJ(log-det)",NA,log-det,NJ,1001,998,998,88,88,0.088176
"1000tax+3000gen",1000,3000,10M,08,exon,"ASTRAL",NA,NA,ASTRAL,1001,998,998,57,57,0.057114
"1000tax+3000gen",1000,3000,10M,08,exon,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,48,48,0.048096
"1000tax+3000gen",1000,3000,10M,08,exon,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,45,45,0.045090
"1000tax+3000gen",1000,3000,10M,08,exon,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,08,exon,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,38,38,0.038076
"1000tax+3000gen",1000,3000,10M,08,exon,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,35,35,0.035070
"1000tax+3000gen",1000,3000,10M,08,exon,"RAxML",NA,NA,RAxML,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,08,exon,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,19,19,0.019038
"1000tax+3000gen",1000,3000,10M,08,exon,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,19,19,0.019038
"1000tax+3000gen",1000,3000,10M,08,exon,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,14,14,0.014028
"1000tax+3000gen",1000,3000,10M,08,exon,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,11,11,0.011022
"1000tax+3000gen",1000,3000,10M,08,intron,"NJ(AGID)",NA,AGID,NJ,1001,998,998,103,103,0.103206
"1000tax+3000gen",1000,3000,10M,08,intron,"NJ(log-det)",NA,log-det,NJ,1001,998,998,82,82,0.082164
"1000tax+3000gen",1000,3000,10M,08,intron,"ASTRAL",NA,NA,ASTRAL,1001,998,998,53,53,0.053106
"1000tax+3000gen",1000,3000,10M,08,intron,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,48,48,0.048096
"1000tax+3000gen",1000,3000,10M,08,intron,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,50,50,0.050100
"1000tax+3000gen",1000,3000,10M,08,intron,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,08,intron,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,55,55,0.055110
"1000tax+3000gen",1000,3000,10M,08,intron,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,43,43,0.043086
"1000tax+3000gen",1000,3000,10M,08,intron,"RAxML",NA,NA,RAxML,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,08,intron,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,34,34,0.034068
"1000tax+3000gen",1000,3000,10M,08,intron,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,24,24,0.024048
"1000tax+3000gen",1000,3000,10M,08,intron,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,14,14,0.014028
"1000tax+3000gen",1000,3000,10M,08,intron,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,7,7,0.007014
"1000tax+3000gen",1000,3000,10M,09,exon,"NJ(AGID)",NA,AGID,NJ,1001,998,998,114,114,0.114228
"1000tax+3000gen",1000,3000,10M,09,exon,"NJ(log-det)",NA,log-det,NJ,1001,998,998,103,103,0.103206
"1000tax+3000gen",1000,3000,10M,09,exon,"ASTRAL",NA,NA,ASTRAL,1001,998,998,56,56,0.056112
"1000tax+3000gen",1000,3000,10M,09,exon,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,52,52,0.052104
"1000tax+3000gen",1000,3000,10M,09,exon,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,43,43,0.043086
"1000tax+3000gen",1000,3000,10M,09,exon,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,09,exon,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,52,52,0.052104
"1000tax+3000gen",1000,3000,10M,09,exon,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,51,51,0.051102
"1000tax+3000gen",1000,3000,10M,09,exon,"RAxML",NA,NA,RAxML,1001,998,998,41,41,0.041082
"1000tax+3000gen",1000,3000,10M,09,exon,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,35,35,0.035070
"1000tax+3000gen",1000,3000,10M,09,exon,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,32,32,0.032064
"1000tax+3000gen",1000,3000,10M,09,exon,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,18,18,0.018036
"1000tax+3000gen",1000,3000,10M,09,exon,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,13,13,0.013026
"1000tax+3000gen",1000,3000,10M,09,intron,"NJ(AGID)",NA,AGID,NJ,1001,998,998,93,93,0.093186
"1000tax+3000gen",1000,3000,10M,09,intron,"NJ(log-det)",NA,log-det,NJ,1001,998,998,95,95,0.095190
"1000tax+3000gen",1000,3000,10M,09,intron,"ASTRAL",NA,NA,ASTRAL,1001,998,998,37,37,0.037074
"1000tax+3000gen",1000,3000,10M,09,intron,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,36,36,0.036072
"1000tax+3000gen",1000,3000,10M,09,intron,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,31,31,0.031062
"1000tax+3000gen",1000,3000,10M,09,intron,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,09,intron,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,48,48,0.048096
"1000tax+3000gen",1000,3000,10M,09,intron,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,45,45,0.045090
"1000tax+3000gen",1000,3000,10M,09,intron,"RAxML",NA,NA,RAxML,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,09,intron,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,24,24,0.024048
"1000tax+3000gen",1000,3000,10M,09,intron,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,23,23,0.023046
"1000tax+3000gen",1000,3000,10M,09,intron,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,18,18,0.018036
"1000tax+3000gen",1000,3000,10M,09,intron,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,17,17,0.017034
"1000tax+3000gen",1000,3000,10M,10,exon,"NJ(AGID)",NA,AGID,NJ,1001,998,998,203,203,0.203407
"1000tax+3000gen",1000,3000,10M,10,exon,"NJ(log-det)",NA,log-det,NJ,1001,998,998,195,195,0.195391
"1000tax+3000gen",1000,3000,10M,10,exon,"ASTRAL",NA,NA,ASTRAL,1001,998,998,126,126,0.126253
"1000tax+3000gen",1000,3000,10M,10,exon,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,124,124,0.124248
"1000tax+3000gen",1000,3000,10M,10,exon,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,117,117,0.117234
"1000tax+3000gen",1000,3000,10M,10,exon,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,10,exon,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,108,108,0.108216
"1000tax+3000gen",1000,3000,10M,10,exon,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,84,84,0.084168
"1000tax+3000gen",1000,3000,10M,10,exon,"RAxML",NA,NA,RAxML,1001,998,998,52,52,0.052104
"1000tax+3000gen",1000,3000,10M,10,exon,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,95,95,0.095190
"1000tax+3000gen",1000,3000,10M,10,exon,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,80,80,0.080160
"1000tax+3000gen",1000,3000,10M,10,exon,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,65,65,0.065130
"1000tax+3000gen",1000,3000,10M,10,exon,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,50,50,0.050100
"1000tax+3000gen",1000,3000,10M,10,intron,"NJ(AGID)",NA,AGID,NJ,1001,998,998,174,174,0.174349
"1000tax+3000gen",1000,3000,10M,10,intron,"NJ(log-det)",NA,log-det,NJ,1001,998,998,144,144,0.144289
"1000tax+3000gen",1000,3000,10M,10,intron,"ASTRAL",NA,NA,ASTRAL,1001,998,998,109,109,0.109218
"1000tax+3000gen",1000,3000,10M,10,intron,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,93,93,0.093186
"1000tax+3000gen",1000,3000,10M,10,intron,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,83,83,0.083166
"1000tax+3000gen",1000,3000,10M,10,intron,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,10,intron,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,82,82,0.082164
"1000tax+3000gen",1000,3000,10M,10,intron,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,57,57,0.057114
"1000tax+3000gen",1000,3000,10M,10,intron,"RAxML",NA,NA,RAxML,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,10,intron,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,54,54,0.054108
"1000tax+3000gen",1000,3000,10M,10,intron,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,37,37,0.037074
"1000tax+3000gen",1000,3000,10M,10,intron,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,48,48,0.048096
"1000tax+3000gen",1000,3000,10M,10,intron,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,28,28,0.028056
"1000tax+3000gen",1000,3000,10M,11,exon,"NJ(AGID)",NA,AGID,NJ,1001,998,998,146,146,0.146293
"1000tax+3000gen",1000,3000,10M,11,exon,"NJ(log-det)",NA,log-det,NJ,1001,998,998,135,135,0.135271
"1000tax+3000gen",1000,3000,10M,11,exon,"ASTRAL",NA,NA,ASTRAL,1001,998,998,74,74,0.074148
"1000tax+3000gen",1000,3000,10M,11,exon,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,66,66,0.066132
"1000tax+3000gen",1000,3000,10M,11,exon,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,66,66,0.066132
"1000tax+3000gen",1000,3000,10M,11,exon,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,11,exon,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,75,75,0.075150
"1000tax+3000gen",1000,3000,10M,11,exon,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,62,62,0.062124
"1000tax+3000gen",1000,3000,10M,11,exon,"RAxML",NA,NA,RAxML,1001,998,998,58,58,0.058116
"1000tax+3000gen",1000,3000,10M,11,exon,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,55,55,0.055110
"1000tax+3000gen",1000,3000,10M,11,exon,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,42,42,0.042084
"1000tax+3000gen",1000,3000,10M,11,exon,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,33,33,0.033066
"1000tax+3000gen",1000,3000,10M,11,exon,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,16,16,0.016032
"1000tax+3000gen",1000,3000,10M,11,intron,"NJ(AGID)",NA,AGID,NJ,1001,998,998,128,128,0.128257
"1000tax+3000gen",1000,3000,10M,11,intron,"NJ(log-det)",NA,log-det,NJ,1001,998,998,113,113,0.113226
"1000tax+3000gen",1000,3000,10M,11,intron,"ASTRAL",NA,NA,ASTRAL,1001,998,998,54,54,0.054108
"1000tax+3000gen",1000,3000,10M,11,intron,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,45,45,0.045090
"1000tax+3000gen",1000,3000,10M,11,intron,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,44,44,0.044088
"1000tax+3000gen",1000,3000,10M,11,intron,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,11,intron,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,49,49,0.049098
"1000tax+3000gen",1000,3000,10M,11,intron,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,48,48,0.048096
"1000tax+3000gen",1000,3000,10M,11,intron,"RAxML",NA,NA,RAxML,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,11,intron,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,28,28,0.028056
"1000tax+3000gen",1000,3000,10M,11,intron,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,26,26,0.026052
"1000tax+3000gen",1000,3000,10M,11,intron,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,19,19,0.019038
"1000tax+3000gen",1000,3000,10M,11,intron,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,15,15,0.015030
"1000tax+3000gen",1000,3000,10M,12,exon,"NJ(AGID)",NA,AGID,NJ,1001,998,998,135,135,0.135271
"1000tax+3000gen",1000,3000,10M,12,exon,"NJ(log-det)",NA,log-det,NJ,1001,998,998,143,143,0.143287
"1000tax+3000gen",1000,3000,10M,12,exon,"ASTRAL",NA,NA,ASTRAL,1001,998,998,49,49,0.049098
"1000tax+3000gen",1000,3000,10M,12,exon,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,44,44,0.044088
"1000tax+3000gen",1000,3000,10M,12,exon,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,49,49,0.049098
"1000tax+3000gen",1000,3000,10M,12,exon,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,12,exon,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,51,51,0.051102
"1000tax+3000gen",1000,3000,10M,12,exon,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,50,50,0.050100
"1000tax+3000gen",1000,3000,10M,12,exon,"RAxML",NA,NA,RAxML,1001,998,998,38,38,0.038076
"1000tax+3000gen",1000,3000,10M,12,exon,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,31,31,0.031062
"1000tax+3000gen",1000,3000,10M,12,exon,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,35,35,0.035070
"1000tax+3000gen",1000,3000,10M,12,exon,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,11,11,0.011022
"1000tax+3000gen",1000,3000,10M,12,exon,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,13,13,0.013026
"1000tax+3000gen",1000,3000,10M,12,intron,"NJ(AGID)",NA,AGID,NJ,1001,998,998,66,66,0.066132
"1000tax+3000gen",1000,3000,10M,12,intron,"NJ(log-det)",NA,log-det,NJ,1001,998,998,78,78,0.078156
"1000tax+3000gen",1000,3000,10M,12,intron,"ASTRAL",NA,NA,ASTRAL,1001,998,998,25,25,0.025050
"1000tax+3000gen",1000,3000,10M,12,intron,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,22,22,0.022044
"1000tax+3000gen",1000,3000,10M,12,intron,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,19,19,0.019038
"1000tax+3000gen",1000,3000,10M,12,intron,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,12,intron,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,19,19,0.019038
"1000tax+3000gen",1000,3000,10M,12,intron,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,20,20,0.020040
"1000tax+3000gen",1000,3000,10M,12,intron,"RAxML",NA,NA,RAxML,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,12,intron,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,14,14,0.014028
"1000tax+3000gen",1000,3000,10M,12,intron,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,17,17,0.017034
"1000tax+3000gen",1000,3000,10M,12,intron,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,7,7,0.007014
"1000tax+3000gen",1000,3000,10M,12,intron,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,8,8,0.008016
"1000tax+3000gen",1000,3000,10M,13,exon,"NJ(AGID)",NA,AGID,NJ,1001,998,998,112,112,0.112224
"1000tax+3000gen",1000,3000,10M,13,exon,"NJ(log-det)",NA,log-det,NJ,1001,998,998,104,104,0.104208
"1000tax+3000gen",1000,3000,10M,13,exon,"ASTRAL",NA,NA,ASTRAL,1001,998,998,46,46,0.046092
"1000tax+3000gen",1000,3000,10M,13,exon,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,44,44,0.044088
"1000tax+3000gen",1000,3000,10M,13,exon,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,41,41,0.041082
"1000tax+3000gen",1000,3000,10M,13,exon,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,13,exon,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,36,36,0.036072
"1000tax+3000gen",1000,3000,10M,13,exon,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,33,33,0.033066
"1000tax+3000gen",1000,3000,10M,13,exon,"RAxML",NA,NA,RAxML,1001,998,998,34,34,0.034068
"1000tax+3000gen",1000,3000,10M,13,exon,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,24,24,0.024048
"1000tax+3000gen",1000,3000,10M,13,exon,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,22,22,0.022044
"1000tax+3000gen",1000,3000,10M,13,exon,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,13,13,0.013026
"1000tax+3000gen",1000,3000,10M,13,exon,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,11,11,0.011022
"1000tax+3000gen",1000,3000,10M,13,intron,"NJ(AGID)",NA,AGID,NJ,1001,998,998,77,77,0.077154
"1000tax+3000gen",1000,3000,10M,13,intron,"NJ(log-det)",NA,log-det,NJ,1001,998,998,90,90,0.090180
"1000tax+3000gen",1000,3000,10M,13,intron,"ASTRAL",NA,NA,ASTRAL,1001,998,998,33,33,0.033066
"1000tax+3000gen",1000,3000,10M,13,intron,"NJMerge(ASTRAL,AGID)",120,AGID,ASTRAL,1001,998,998,31,31,0.031062
"1000tax+3000gen",1000,3000,10M,13,intron,"NJMerge(ASTRAL,log-det)",120,log-det,ASTRAL,1001,998,998,28,28,0.028056
"1000tax+3000gen",1000,3000,10M,13,intron,"SVDquartets",NA,NA,SVDquartets,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,13,intron,"NJMerge(SVDquartets,AGID)",120,AGID,SVDquartets,1001,998,998,32,32,0.032064
"1000tax+3000gen",1000,3000,10M,13,intron,"NJMerge(SVDquartets,log-det)",120,log-det,SVDquartets,1001,998,998,26,26,0.026052
"1000tax+3000gen",1000,3000,10M,13,intron,"RAxML",NA,NA,RAxML,NA,NA,NA,NA,NA,NA
"1000tax+3000gen",1000,3000,10M,13,intron,"NJMerge(RAxML,AGID)",120,AGID,RAxML,1001,998,998,16,16,0.016032
"1000tax+3000gen",1000,3000,10M,13,intron,"NJMerge(RAxML,log-det)",120,log-det,RAxML,1001,998,998,10,10,0.010020
"1000tax+3000gen",1000,3000,10M,13,intron,"NJMerge(True,AGID)",120,AGID,True,1001,998,998,12,12,0.012024
"1000tax+3000gen",1000,3000,10M,13,intron,"NJMerge(True,log-det)",120,log-det,True,1001,998,998,7,7,0.007014
